Comp_date  Comp_time	Event	Pico_time[ms]	ADC_value[0-65535]	SiPM[mV]	Temp[deg]	Pres[Pa]	Deadtime[ms]
2021-01-01 00:06:04	8723	355743	27318	27318000	25.6	75027.2	0
2021-01-01 00:06:04	8724	355755	28134	28134000	25.6	75027.2	0
2021-01-01 00:06:04	8725	355756	26694	26694000	25.6	75027.2	0
2021-01-01 00:06:04	8726	355758	27526	27526000	25.6	75027.2	0
2021-01-01 00:06:04	8727	355761	28102	28102000	25.6	75027.2	0
2021-01-01 00:06:04	8728	355766	30279	30279000	25.6	75027.2	0
2021-01-01 00:06:04	8729	355767	25030	25030000	25.6	75027.2	0
2021-01-01 00:06:04	8730	355786	29255	29255000	25.6	75027.2	0
2021-01-01 00:06:04	8731	355791	28743	28743000	25.6	75027.2	0
2021-01-01 00:06:04	8732	355792	28118	28118000	25.6	75027.2	0
2021-01-01 00:06:04	8733	355793	28278	28278000	25.6	75027.2	0
2021-01-01 00:06:04	8734	355807	28775	28775000	25.6	75027.2	0
2021-01-01 00:06:04	8735	355811	26214	26214000	25.6	75027.2	0
2021-01-01 00:06:04	8736	355820	26246	26246000	25.6	75027.2	0
2021-01-01 00:06:04	8737	355823	25494	25494000	25.6	75027.2	0
2021-01-01 00:06:04	8738	355829	28374	28374000	25.6	75027.2	0
2021-01-01 00:06:04	8739	355830	25782	25782000	25.6	75027.2	0
2021-01-01 00:06:04	8740	355843	28887	28887000	25.6	75027.2	0
2021-01-01 00:06:04	8741	355844	26086	26086000	25.6	75027.2	0
2021-01-01 00:06:04	8742	355849	28134	28134000	25.6	75027.2	0
2021-01-01 00:06:04	8743	355851	29863	29863000	25.6	75027.2	0
2021-01-01 00:06:04	8744	355856	30775	30775000	25.6	75027.2	0
2021-01-01 00:06:04	8745	355877	25798	25798000	25.6	75027.2	0
2021-01-01 00:06:04	8746	355884	27686	27686000	25.6	75027.2	0
2021-01-01 00:06:04	8747	355897	28390	28390000	25.6	75027.2	0
2021-01-01 00:06:04	8748	355918	26534	26534000	25.6	75027.2	0
2021-01-01 00:06:04	8749	355920	26854	26854000	25.6	75027.2	0
2021-01-01 00:06:04	8750	355928	28614	28614000	25.6	75027.2	0
2021-01-01 00:06:04	8751	355930	27478	27478000	25.6	75027.2	0
2021-01-01 00:06:04	8752	355942	27270	27270000	25.6	75027.2	0
2021-01-01 00:06:04	8753	355945	25798	25798000	25.6	75027.2	0
2021-01-01 00:06:04	8754	355952	26902	26902000	25.6	75027.2	0
2021-01-01 00:06:04	8755	356001	26118	26118000	25.6	75027.2	0
2021-01-01 00:06:04	8756	356004	27286	27286000	25.6	75027.2	0
2021-01-01 00:06:04	8757	356010	28278	28278000	25.6	75027.2	0
2021-01-01 00:06:04	8758	356012	30599	30599000	25.6	75027.2	0
2021-01-01 00:06:04	8759	356016	26646	26646000	25.6	75027.2	0
2021-01-01 00:06:04	8760	356017	27206	27206000	25.6	75027.2	0
2021-01-01 00:06:04	8761	356020	26758	26758000	25.6	75027.2	0
2021-01-01 00:06:04	8762	356023	28358	28358000	25.6	75027.2	0
2021-01-01 00:06:05	8763	356030	26422	26422000	25.6	75027.2	0
2021-01-01 00:06:05	8764	356038	25606	25606000	25.6	75027.2	0
2021-01-01 00:06:05	8765	356050	28534	28534000	25.6	75027.2	0
2021-01-01 00:06:05	8766	356053	26518	26518000	25.6	75027.2	0
2021-01-01 00:06:05	8767	356065	27670	27670000	25.6	75027.2	0
2021-01-01 00:06:05	8768	356066	28102	28102000	25.6	75027.2	0
2021-01-01 00:06:05	8769	356068	30023	30023000	25.6	75027.2	0
2021-01-01 00:06:05	8770	356074	27926	27926000	25.6	75027.2	0
2021-01-01 00:06:05	8771	356086	27878	27878000	25.6	75027.2	0
2021-01-01 00:06:05	8772	356089	28406	28406000	25.6	75027.2	0
2021-01-01 00:06:05	8773	356090	26534	26534000	25.6	75027.2	0
2021-01-01 00:06:05	8774	356093	26182	26182000	25.6	75027.2	0
2021-01-01 00:06:05	8775	356098	25910	25910000	25.6	75027.2	0
2021-01-01 00:06:05	8776	356101	26086	26086000	25.6	75027.2	0
2021-01-01 00:06:05	8777	356106	28646	28646000	25.6	75027.2	0
2021-01-01 00:06:05	8778	356108	28054	28054000	25.6	75027.2	0
2021-01-01 00:06:05	8779	356115	25254	25254000	25.6	75027.2	0
2021-01-01 00:06:05	8780	356121	27558	27558000	25.6	75027.2	0
2021-01-01 00:06:05	8781	356122	29239	29239000	25.6	75027.2	0
2021-01-01 00:06:05	8782	356124	29927	29927000	25.6	75027.2	0
2021-01-01 00:06:05	8783	356127	27238	27238000	25.6	75027.2	0
2021-01-01 00:06:05	8784	356134	27766	27766000	25.6	75027.2	0
2021-01-01 00:06:05	8785	356140	25686	25686000	25.6	75027.2	0
2021-01-01 00:06:05	8786	356142	29287	29287000	25.6	75027.2	0
2021-01-01 00:06:05	8787	356143	25126	25126000	25.6	75027.2	0
2021-01-01 00:06:05	8788	356160	26886	26886000	25.6	75027.2	0
2021-01-01 00:06:05	8789	356187	32840	32840000	25.6	75027.2	0
2021-01-01 00:06:05	8790	356197	26390	26390000	25.6	75027.2	0
2021-01-01 00:06:05	8791	356210	27702	27702000	25.6	75027.2	0
2021-01-01 00:06:05	8792	356213	25910	25910000	25.6	75027.2	0
2021-01-01 00:06:05	8793	356215	27814	27814000	25.6	75027.2	0
2021-01-01 00:06:05	8794	356256	28502	28502000	25.6	75026.7	0
2021-01-01 00:06:05	8795	356257	27366	27366000	25.6	75026.7	0
2021-01-01 00:06:05	8796	356276	26310	26310000	25.6	75026.7	0
2021-01-01 00:06:05	8797	356288	25158	25158000	25.6	75026.7	0
2021-01-01 00:06:05	8798	356300	27366	27366000	25.6	75026.7	0
2021-01-01 00:06:05	8799	356308	28246	28246000	25.6	75026.7	0
2021-01-01 00:06:05	8800	356312	27558	27558000	25.6	75026.7	0
2021-01-01 00:06:05	8801	356313	26326	26326000	25.6	75026.7	0
2021-01-01 00:06:05	8802	356320	25286	25286000	25.6	75026.7	0
2021-01-01 00:06:05	8803	356323	27142	27142000	25.6	75026.7	0
2021-01-01 00:06:05	8804	356340	26374	26374000	25.6	75026.7	0
2021-01-01 00:06:05	8805	356357	28582	28582000	25.6	75026.7	0
2021-01-01 00:06:05	8806	356361	26294	26294000	25.6	75026.7	0
2021-01-01 00:06:05	8807	356366	25878	25878000	25.6	75026.7	0
2021-01-01 00:06:05	8808	356374	25446	25446000	25.6	75026.7	0
2021-01-01 00:06:05	8809	356383	25254	25254000	25.6	75026.7	0
2021-01-01 00:06:05	8810	356389	26502	26502000	25.6	75026.7	0
2021-01-01 00:06:05	8811	356400	25654	25654000	25.6	75026.7	0
2021-01-01 00:06:05	8812	356411	28582	28582000	25.6	75026.7	0
2021-01-01 00:06:05	8813	356417	27734	27734000	25.6	75026.7	0
2021-01-01 00:06:05	8814	356428	25350	25350000	25.6	75026.7	0
2021-01-01 00:06:05	8815	356435	29127	29127000	25.6	75026.7	0
2021-01-01 00:06:05	8816	356469	29527	29527000	25.6	75026.7	0
2021-01-01 00:06:05	8817	356471	26758	26758000	25.6	75026.7	0
2021-01-01 00:06:05	8818	356479	25222	25222000	25.6	75026.7	0
2021-01-01 00:06:05	8819	356481	25942	25942000	25.6	75026.7	0
2021-01-01 00:06:05	8820	356483	26758	26758000	25.6	75026.7	0
2021-01-01 00:06:05	8821	356490	28390	28390000	25.6	75026.7	0
2021-01-01 00:06:05	8822	356520	30887	30887000	25.6	75026.7	0
2021-01-01 00:06:05	8823	356531	26374	26374000	25.6	75026.7	0
2021-01-01 00:06:05	8824	356541	26390	26390000	25.6	75026.7	0
2021-01-01 00:06:05	8825	356550	26438	26438000	25.6	75026.7	0
2021-01-01 00:06:05	8826	356551	26390	26390000	25.6	75026.7	0
2021-01-01 00:06:05	8827	356560	25318	25318000	25.6	75026.7	0
2021-01-01 00:06:05	8828	356581	27302	27302000	25.6	75026.7	0
2021-01-01 00:06:05	8829	356590	25094	25094000	25.6	75026.7	0
2021-01-01 00:06:05	8830	356595	25238	25238000	25.6	75026.7	0
2021-01-01 00:06:05	8831	356599	28614	28614000	25.6	75026.7	0
2021-01-01 00:06:05	8832	356628	26870	26870000	25.6	75026.7	0
2021-01-01 00:06:05	8833	356630	26694	26694000	25.6	75026.7	0
2021-01-01 00:06:05	8834	356665	28374	28374000	25.6	75026.7	0
2021-01-01 00:06:05	8835	356668	27430	27430000	25.6	75026.7	0
2021-01-01 00:06:05	8836	356678	26486	26486000	25.6	75026.7	0
2021-01-01 00:06:05	8837	356683	27334	27334000	25.6	75026.7	0
2021-01-01 00:06:05	8838	356693	28855	28855000	25.6	75026.7	0
2021-01-01 00:06:05	8839	356719	26998	26998000	25.6	75026.7	0
2021-01-01 00:06:05	8840	356726	25862	25862000	25.6	75026.7	0
2021-01-01 00:06:05	8841	356731	25686	25686000	25.6	75026.7	0
2021-01-01 00:06:05	8842	356743	27270	27270000	25.6	75026.7	0
2021-01-01 00:06:05	8843	356756	26214	26214000	25.6	75026.7	0
2021-01-01 00:06:05	8844	356827	28983	28983000	25.6	75026.7	0
2021-01-01 00:06:05	8845	356832	25414	25414000	25.6	75026.7	0
2021-01-01 00:06:05	8846	356850	27830	27830000	25.6	75026.7	0
2021-01-01 00:06:05	8847	356853	26038	26038000	25.6	75026.7	0
2021-01-01 00:06:05	8848	356867	27430	27430000	25.6	75026.7	0
2021-01-01 00:06:05	8849	356885	27750	27750000	25.6	75026.7	0
2021-01-01 00:06:05	8850	356893	25766	25766000	25.6	75026.8	0
2021-01-01 00:06:05	8851	356894	29543	29543000	25.6	75026.8	0
2021-01-01 00:06:05	8852	356909	29479	29479000	25.6	75026.8	0
2021-01-01 00:06:05	8853	356912	30791	30791000	25.6	75026.8	0
2021-01-01 00:06:05	8854	356914	27654	27654000	25.6	75026.8	0
2021-01-01 00:06:05	8855	356934	25926	25926000	25.6	75026.8	0
2021-01-01 00:06:05	8856	356937	28887	28887000	25.6	75026.8	0
2021-01-01 00:06:05	8857	356941	26134	26134000	25.6	75026.8	0
2021-01-01 00:06:05	8858	356972	25254	25254000	25.6	75026.8	0
2021-01-01 00:06:05	8859	356973	25958	25958000	25.6	75026.8	0
2021-01-01 00:06:05	8860	356981	25654	25654000	25.6	75026.8	0
2021-01-01 00:06:05	8861	356985	28582	28582000	25.6	75026.8	0
2021-01-01 00:06:05	8862	356990	27238	27238000	25.6	75026.8	0
2021-01-01 00:06:05	8863	356995	27462	27462000	25.6	75026.8	0
2021-01-01 00:06:05	8864	357001	27414	27414000	25.6	75026.8	0
2021-01-01 00:06:05	8865	357017	29863	29863000	25.6	75026.8	0
2021-01-01 00:06:06	8866	357036	26566	26566000	25.6	75026.8	0
2021-01-01 00:06:06	8867	357066	26342	26342000	25.6	75026.8	0
2021-01-01 00:06:06	8868	357092	28630	28630000	25.6	75026.8	0
2021-01-01 00:06:06	8869	357115	28086	28086000	25.6	75026.8	0
2021-01-01 00:06:06	8870	357126	25590	25590000	25.6	75026.8	0
2021-01-01 00:06:06	8871	357139	26982	26982000	25.6	75026.8	0
2021-01-01 00:06:06	8872	357146	30215	30215000	25.6	75026.8	0
2021-01-01 00:06:06	8873	357154	28102	28102000	25.6	75026.8	0
2021-01-01 00:06:06	8874	357179	25350	25350000	25.6	75026.8	0
2021-01-01 00:06:06	8875	357184	25686	25686000	25.6	75026.8	0
2021-01-01 00:06:06	8876	357184	26950	26950000	25.6	75026.8	0
2021-01-01 00:06:06	8877	357190	25478	25478000	25.6	75026.8	0
2021-01-01 00:06:06	8878	357198	30231	30231000	25.6	75026.8	0
2021-01-01 00:06:06	8879	357203	26614	26614000	25.6	75026.8	0
2021-01-01 00:06:06	8880	357212	25782	25782000	25.6	75026.8	0
2021-01-01 00:06:06	8881	357214	25318	25318000	25.6	75026.8	0
2021-01-01 00:06:06	8882	357222	25942	25942000	25.6	75026.8	0
2021-01-01 00:06:06	8883	357225	25878	25878000	25.6	75026.8	0
2021-01-01 00:06:06	8884	357230	28198	28198000	25.6	75026.8	0
2021-01-01 00:06:06	8885	357238	25366	25366000	25.6	75026.8	0
2021-01-01 00:06:06	8886	357240	28198	28198000	25.6	75026.8	0
2021-01-01 00:06:06	8887	357254	28502	28502000	25.6	75026.8	0
2021-01-01 00:06:06	8888	357262	25414	25414000	25.6	75026.8	0
2021-01-01 00:06:06	8889	357266	25798	25798000	25.6	75026.8	0
2021-01-01 00:06:06	8890	357269	29671	29671000	25.6	75026.8	0
2021-01-01 00:06:06	8891	357290	27430	27430000	25.6	75026.8	0
2021-01-01 00:06:06	8892	357312	26486	26486000	25.6	75026.8	0
2021-01-01 00:06:06	8893	357312	25062	25062000	25.6	75026.8	0
2021-01-01 00:06:06	8894	357314	31159	31159000	25.6	75026.8	0
2021-01-01 00:06:06	8895	357320	26166	26166000	25.6	75026.8	0
2021-01-01 00:06:06	8896	357333	30375	30375000	25.6	75026.8	0
2021-01-01 00:06:06	8897	357339	27030	27030000	25.6	75026.8	0
2021-01-01 00:06:06	8898	357347	26950	26950000	25.6	75026.8	0
2021-01-01 00:06:06	8899	357352	29367	29367000	25.6	75026.8	0
2021-01-01 00:06:06	8900	357364	25894	25894000	25.6	75026.8	0
2021-01-01 00:06:06	8901	357366	30983	30983000	25.6	75026.8	0
2021-01-01 00:06:06	8902	357379	25958	25958000	25.6	75026.8	0
2021-01-01 00:06:06	8903	357382	26966	26966000	25.6	75026.8	0
2021-01-01 00:06:06	8904	357387	25958	25958000	25.6	75026.8	0
2021-01-01 00:06:06	8905	357394	26102	26102000	25.6	75026.8	0
2021-01-01 00:06:06	8906	357407	28150	28150000	25.6	75026.8	0
2021-01-01 00:06:06	8907	357424	25110	25110000	25.6	75026.8	0
2021-01-01 00:06:06	8908	357449	26518	26518000	25.6	75026.8	0
2021-01-01 00:06:06	8909	357457	29751	29751000	25.6	75026.8	0
2021-01-01 00:06:06	8910	357457	25014	25014000	25.6	75026.8	0
2021-01-01 00:06:06	8911	357460	28903	28903000	25.6	75026.8	0
2021-01-01 00:06:06	8912	357474	27398	27398000	25.6	75026.8	0
2021-01-01 00:06:06	8913	357488	25526	25526000	25.6	75026.8	0
2021-01-01 00:06:06	8914	357497	30823	30823000	25.6	75026.8	0
2021-01-01 00:06:06	8915	357531	27910	27910000	25.6	75026.8	0
2021-01-01 00:06:06	8916	357535	28406	28406000	25.6	75026.8	0
2021-01-01 00:06:06	8917	357543	25286	25286000	25.6	75026.8	0
2021-01-01 00:06:06	8918	357551	25190	25190000	25.6	75026.8	0
2021-01-01 00:06:06	8919	357556	26950	26950000	25.6	75025.8	0
2021-01-01 00:06:06	8920	357557	30695	30695000	25.6	75025.8	0
2021-01-01 00:06:06	8921	357561	27798	27798000	25.6	75025.8	0
2021-01-01 00:06:06	8922	357584	25958	25958000	25.6	75025.8	0
2021-01-01 00:06:06	8923	357591	28214	28214000	25.6	75025.8	0
2021-01-01 00:06:06	8924	357596	26006	26006000	25.6	75025.8	0
2021-01-01 00:06:06	8925	357616	27974	27974000	25.6	75025.8	0
2021-01-01 00:06:06	8926	357633	28438	28438000	25.6	75025.8	0
2021-01-01 00:06:06	8927	357647	25366	25366000	25.6	75025.8	0
2021-01-01 00:06:06	8928	357651	28791	28791000	25.6	75025.8	0
2021-01-01 00:06:06	8929	357664	28230	28230000	25.6	75025.8	0
2021-01-01 00:06:06	8930	357670	28999	28999000	25.6	75025.8	0
2021-01-01 00:06:06	8931	357680	28118	28118000	25.6	75025.8	0
2021-01-01 00:06:06	8932	357682	27030	27030000	25.6	75025.8	0
2021-01-01 00:06:06	8933	357686	29847	29847000	25.6	75025.8	0
2021-01-01 00:06:06	8934	357693	27398	27398000	25.6	75025.8	0
2021-01-01 00:06:06	8935	357697	27110	27110000	25.6	75025.8	0
2021-01-01 00:06:06	8936	357698	27062	27062000	25.6	75025.8	0
2021-01-01 00:06:06	8937	357702	28326	28326000	25.6	75025.8	0
2021-01-01 00:06:06	8938	357714	28919	28919000	25.6	75025.8	0
2021-01-01 00:06:06	8939	357759	27718	27718000	25.6	75025.8	0
2021-01-01 00:06:06	8940	357780	28422	28422000	25.6	75025.8	0
2021-01-01 00:06:06	8941	357789	26886	26886000	25.6	75025.8	0
2021-01-01 00:06:06	8942	357798	29255	29255000	25.6	75025.8	0
2021-01-01 00:06:06	8943	357799	25606	25606000	25.6	75025.8	0
2021-01-01 00:06:06	8944	357815	26006	26006000	25.6	75025.8	0
2021-01-01 00:06:06	8945	357816	25654	25654000	25.6	75025.8	0
2021-01-01 00:06:06	8946	357817	29335	29335000	25.6	75025.8	0
2021-01-01 00:06:06	8947	357838	25318	25318000	25.6	75025.8	0
2021-01-01 00:06:06	8948	357843	27974	27974000	25.6	75025.8	0
2021-01-01 00:06:06	8949	357846	28759	28759000	25.6	75025.8	0
2021-01-01 00:06:06	8950	357851	28294	28294000	25.6	75025.8	0
2021-01-01 00:06:06	8951	357857	30263	30263000	25.6	75025.8	0
2021-01-01 00:06:06	8952	357885	25014	25014000	25.6	75025.8	0
2021-01-01 00:06:06	8953	357889	27270	27270000	25.6	75025.8	0
2021-01-01 00:06:06	8954	357893	26182	26182000	25.6	75025.8	0
2021-01-01 00:06:06	8955	357894	28550	28550000	25.6	75025.8	0
2021-01-01 00:06:06	8956	357895	26102	26102000	25.6	75025.8	0
2021-01-01 00:06:06	8957	357899	28935	28935000	25.6	75025.8	0
2021-01-01 00:06:06	8958	357911	25478	25478000	25.6	75025.8	0
2021-01-01 00:06:06	8959	357914	27558	27558000	25.6	75025.8	0
2021-01-01 00:06:06	8960	357916	28582	28582000	25.6	75025.8	0
2021-01-01 00:06:06	8961	357919	25926	25926000	25.6	75025.8	0
2021-01-01 00:06:06	8962	357920	25750	25750000	25.6	75025.8	0
2021-01-01 00:06:06	8963	357921	26902	26902000	25.6	75025.8	0
2021-01-01 00:06:06	8964	357932	26390	26390000	25.6	75025.8	0
2021-01-01 00:06:06	8965	357938	25222	25222000	25.6	75025.8	0
2021-01-01 00:06:06	8966	357939	25638	25638000	25.6	75025.8	0
2021-01-01 00:06:06	8967	357941	27414	27414000	25.6	75025.8	0
2021-01-01 00:06:06	8968	357948	27558	27558000	25.6	75025.8	0
2021-01-01 00:06:06	8969	357950	27958	27958000	25.6	75025.8	0
2021-01-01 00:06:06	8970	357954	25894	25894000	25.6	75025.8	0
2021-01-01 00:06:06	8971	357960	27414	27414000	25.6	75025.8	0
2021-01-01 00:06:06	8972	357962	28070	28070000	25.6	75025.8	0
2021-01-01 00:06:06	8973	357970	27430	27430000	25.6	75025.8	0
2021-01-01 00:06:06	8974	357975	26182	26182000	25.6	75025.8	0
2021-01-01 00:06:06	8975	357980	27814	27814000	25.6	75025.8	0
2021-01-01 00:06:06	8976	357987	27942	27942000	25.6	75025.8	0
2021-01-01 00:06:06	8977	357994	27894	27894000	25.6	75025.8	0
2021-01-01 00:06:06	8978	358003	25270	25270000	25.6	75025.8	0
2021-01-01 00:06:06	8979	358015	26534	26534000	25.6	75025.8	0
2021-01-01 00:06:06	8980	358020	27190	27190000	25.6	75025.8	0
2021-01-01 00:06:07	8981	358026	29079	29079000	25.6	75025.8	0
2021-01-01 00:06:07	8982	358027	29367	29367000	25.6	75025.8	0
2021-01-01 00:06:07	8983	358033	25830	25830000	25.6	75025.8	0
2021-01-01 00:06:07	8984	358034	27878	27878000	25.6	75025.8	0
2021-01-01 00:06:07	8985	358045	26934	26934000	25.6	75025.8	0
2021-01-01 00:06:07	8986	358049	27862	27862000	25.6	75025.8	0
2021-01-01 00:06:07	8987	358058	25542	25542000	25.6	75025.8	0
2021-01-01 00:06:07	8988	358059	27542	27542000	25.6	75025.8	0
2021-01-01 00:06:07	8989	358063	25638	25638000	25.6	75025.8	0
2021-01-01 00:06:07	8990	358069	27590	27590000	25.6	75025.8	0
2021-01-01 00:06:07	8991	358073	25078	25078000	25.6	75025.8	0
2021-01-01 00:06:07	8992	358078	26630	26630000	25.6	75025.8	0
2021-01-01 00:06:07	8993	358079	27926	27926000	25.6	75025.8	0
2021-01-01 00:06:07	8994	358086	26566	26566000	25.6	75025.8	0
2021-01-01 00:06:07	8995	358097	30519	30519000	25.6	75025.8	0
2021-01-01 00:06:07	8996	358097	25046	25046000	25.6	75025.8	0
2021-01-01 00:06:07	8997	358100	27974	27974000	25.6	75025.8	0
2021-01-01 00:06:07	8998	358109	26486	26486000	25.6	75025.8	0
2021-01-01 00:06:07	8999	358110	29911	29911000	25.6	75025.8	0
2021-01-01 00:06:07	9000	358111	25014	25014000	25.6	75025.8	0
2021-01-01 00:06:07	9001	358116	29079	29079000	25.6	75025.8	0
2021-01-01 00:06:07	9002	358117	25014	25014000	25.6	75025.8	0
2021-01-01 00:06:07	9003	358131	31943	31943000	25.6	75025.8	0
2021-01-01 00:06:07	9004	358138	26422	26422000	25.6	75025.8	0
2021-01-01 00:06:07	9005	358142	25686	25686000	25.6	75025.8	0
2021-01-01 00:06:07	9006	358144	28294	28294000	25.6	75025.8	0
2021-01-01 00:06:07	9007	358166	29079	29079000	25.6	75025.8	0
2021-01-01 00:06:07	9008	358171	27350	27350000	25.61	75025.8	0
2021-01-01 00:06:07	9009	358197	25046	25046000	25.61	75026.55	0
2021-01-01 00:06:07	9010	358209	26342	26342000	25.61	75026.55	0
2021-01-01 00:06:07	9011	358210	27414	27414000	25.61	75026.55	0
2021-01-01 00:06:07	9012	358226	26854	26854000	25.61	75026.55	0
2021-01-01 00:06:07	9013	358227	29143	29143000	25.61	75026.55	0
2021-01-01 00:06:07	9014	358227	25094	25094000	25.61	75026.55	0
2021-01-01 00:06:07	9015	358229	28598	28598000	25.61	75026.55	0
2021-01-01 00:06:07	9016	358229	25030	25030000	25.61	75026.55	0
2021-01-01 00:06:07	9017	358232	31031	31031000	25.61	75026.55	0
2021-01-01 00:06:07	9018	358233	25094	25094000	25.61	75026.55	0
2021-01-01 00:06:07	9019	358234	26150	26150000	25.61	75026.55	0
2021-01-01 00:06:07	9020	358238	25574	25574000	25.61	75026.55	0
2021-01-01 00:06:07	9021	358248	26646	26646000	25.61	75026.55	0
2021-01-01 00:06:07	9022	358250	29095	29095000	25.61	75026.55	0
2021-01-01 00:06:07	9023	358251	25030	25030000	25.61	75026.55	0
2021-01-01 00:06:07	9024	358260	26886	26886000	25.61	75026.55	0
2021-01-01 00:06:07	9025	358261	25638	25638000	25.61	75026.55	0
2021-01-01 00:06:07	9026	358268	27414	27414000	25.61	75026.55	0
2021-01-01 00:06:07	9027	358285	25734	25734000	25.61	75026.55	0
2021-01-01 00:06:07	9028	358288	26662	26662000	25.61	75026.55	0
2021-01-01 00:06:07	9029	358290	30263	30263000	25.61	75026.55	0
2021-01-01 00:06:07	9030	358291	25110	25110000	25.61	75026.55	0
2021-01-01 00:06:07	9031	358303	26278	26278000	25.61	75026.55	0
2021-01-01 00:06:07	9032	358309	26550	26550000	25.61	75026.55	0
2021-01-01 00:06:07	9033	358319	26166	26166000	25.61	75026.55	0
2021-01-01 00:06:07	9034	358324	27302	27302000	25.61	75026.55	0
2021-01-01 00:06:07	9035	358365	29575	29575000	25.61	75026.55	0
2021-01-01 00:06:07	9036	358378	29319	29319000	25.61	75026.55	0
2021-01-01 00:06:07	9037	358386	25958	25958000	25.61	75026.55	0
2021-01-01 00:06:07	9038	358398	28006	28006000	25.61	75026.55	0
2021-01-01 00:06:07	9039	358413	28118	28118000	25.61	75026.55	0
2021-01-01 00:06:07	9040	358457	25318	25318000	25.61	75026.55	0
2021-01-01 00:06:07	9041	358460	26406	26406000	25.61	75026.55	0
2021-01-01 00:06:07	9042	358462	25014	25014000	25.61	75026.55	0
2021-01-01 00:06:07	9043	358472	25526	25526000	25.61	75026.55	0
2021-01-01 00:06:07	9044	358489	26694	26694000	25.61	75026.55	0
2021-01-01 00:06:07	9045	358493	26150	26150000	25.61	75026.55	0
2021-01-01 00:06:07	9046	358494	28134	28134000	25.61	75026.55	0
2021-01-01 00:06:07	9047	358504	26102	26102000	25.61	75026.55	0
2021-01-01 00:06:07	9048	358508	25158	25158000	25.61	75026.55	0
2021-01-01 00:06:07	9049	358510	28695	28695000	25.61	75026.55	0
2021-01-01 00:06:07	9050	358511	25110	25110000	25.61	75026.55	0
2021-01-01 00:06:07	9051	358533	28470	28470000	25.61	75026.55	0
2021-01-01 00:06:07	9052	358535	30983	30983000	25.61	75026.55	0
2021-01-01 00:06:07	9053	358536	30007	30007000	25.61	75026.55	0
2021-01-01 00:06:07	9054	358544	26454	26454000	25.61	75026.55	0
2021-01-01 00:06:07	9055	358549	26038	26038000	25.61	75026.55	0
2021-01-01 00:06:07	9056	358550	25158	25158000	25.61	75026.55	0
2021-01-01 00:06:07	9057	358562	28118	28118000	25.61	75026.55	0
2021-01-01 00:06:07	9058	358563	29719	29719000	25.61	75026.55	0
2021-01-01 00:06:07	9059	358564	25238	25238000	25.61	75026.55	0
2021-01-01 00:06:07	9060	358565	25014	25014000	25.61	75026.55	0
2021-01-01 00:06:07	9061	358566	28679	28679000	25.61	75026.55	0
2021-01-01 00:06:07	9062	358573	25382	25382000	25.61	75026.55	0
2021-01-01 00:06:07	9063	358582	25478	25478000	25.61	75026.55	0
2021-01-01 00:06:07	9064	358583	28230	28230000	25.61	75026.55	0
2021-01-01 00:06:07	9065	358589	25638	25638000	25.61	75026.55	0
2021-01-01 00:06:07	9066	358601	26214	26214000	25.61	75026.55	0
2021-01-01 00:06:07	9067	358630	26982	26982000	25.61	75026.55	0
2021-01-01 00:06:07	9068	358632	27382	27382000	25.61	75026.55	0
2021-01-01 00:06:07	9069	358638	25766	25766000	25.61	75026.55	0
2021-01-01 00:06:07	9070	358652	26342	26342000	25.61	75026.55	0
2021-01-01 00:06:07	9071	358670	27302	27302000	25.61	75026.55	0
2021-01-01 00:06:07	9072	358685	28518	28518000	25.61	75026.55	0
2021-01-01 00:06:07	9073	358689	25814	25814000	25.61	75026.55	0
2021-01-01 00:06:07	9074	358695	25686	25686000	25.61	75026.55	0
2021-01-01 00:06:07	9075	358700	25526	25526000	25.61	75026.55	0
2021-01-01 00:06:07	9076	358704	28454	28454000	25.61	75026.55	0
2021-01-01 00:06:07	9077	358736	26278	26278000	25.61	75026.55	0
2021-01-01 00:06:07	9078	358737	26374	26374000	25.61	75026.55	0
2021-01-01 00:06:07	9079	358740	25798	25798000	25.61	75026.55	0
2021-01-01 00:06:07	9080	358762	27670	27670000	25.61	75026.55	0
2021-01-01 00:06:07	9081	358770	27110	27110000	25.61	75026.55	0
2021-01-01 00:06:07	9082	358776	27670	27670000	25.61	75026.55	0
2021-01-01 00:06:07	9083	358787	27238	27238000	25.62	75026.55	0
2021-01-01 00:06:07	9084	358805	28534	28534000	25.62	75026.98	0
2021-01-01 00:06:07	9085	358820	28807	28807000	25.62	75026.98	0
2021-01-01 00:06:07	9086	358821	25030	25030000	25.62	75026.98	0
2021-01-01 00:06:07	9087	358824	25558	25558000	25.62	75026.98	0
2021-01-01 00:06:07	9088	358825	26342	26342000	25.62	75026.98	0
2021-01-01 00:06:07	9089	358833	26918	26918000	25.62	75026.98	0
2021-01-01 00:06:07	9090	358865	26678	26678000	25.62	75026.98	0
2021-01-01 00:06:07	9091	358866	25014	25014000	25.62	75026.98	0
2021-01-01 00:06:07	9092	358876	27014	27014000	25.62	75026.98	0
2021-01-01 00:06:07	9093	358885	25222	25222000	25.62	75026.98	0
2021-01-01 00:06:07	9094	358892	26486	26486000	25.62	75026.98	0
2021-01-01 00:06:07	9095	358893	29159	29159000	25.62	75026.98	0
2021-01-01 00:06:07	9096	358904	26518	26518000	25.62	75026.98	0
2021-01-01 00:06:07	9097	358908	29783	29783000	25.62	75026.98	0
2021-01-01 00:06:07	9098	358909	25014	25014000	25.62	75026.98	0
