pulse_val,e_count,t0[us],dt0[us],readings
14,12,13668154,86,5569,5025,5441,5665,5393
14,13,13669208,88,5409,5265,5377,5393,5121
14,14,13670247,89,5297,5473,5281,5425,5553
14,15,13671288,84,5617,5297,5121,5537,5409
14,16,13672329,88,5457,5441,5457,5441,5217
14,17,13673371,88,5377,5633,5457,5185,5585
14,18,13674407,89,5473,5457,5153,5601,5249
14,19,13675445,87,5521,5409,5153,5633,5329
14,20,13676476,88,5281,5505,5457,5185,5521
14,21,13677514,86,5537,5249,5537,5537,5201
14,22,13684117,94,5169,5505,5345,5153,5537
14,23,13685234,88,5425,5345,5265,5601,5121
14,24,13686289,86,5441,5409,5425,5393,5345
14,25,13687324,88,5633,5137,5441,5649,5249
14,26,13688376,89,5329,5601,5025,5601,5473
14,27,13689421,89,5585,5169,5585,5441,5297
14,28,13690472,85,5473,5377,5457,5409,5505
14,29,13691515,87,5537,5233,5521,5153,5601
14,30,13692558,90,5441,5633,5057,5425,5505
14,31,13693599,87,5329,5409,5457,5153,5473
14,32,13694631,85,5169,5585,5281,5329,5585
14,33,13695679,89,5377,5441,5217,5617,5537
14,34,13702171,90,5249,5409,5121,5521,5217
14,35,13703270,98,5345,5409,5393,5505,5217
14,36,13704332,93,5345,5441,5409,5425,5265
14,37,13705378,88,5569,5169,5633,5249,5377
14,38,13706428,87,5201,5665,5137,5489,5569
14,39,13707469,88,5473,5473,5073,5617,5473
14,40,13708513,91,5217,5393,5521,5089,5441
14,41,13709545,83,5169,5505,5553,5217,5537
14,42,13710583,92,5393,5377,5377,5265,5329
14,43,13711624,89,5425,5409,5457,5089,5553
14,44,13712672,95,5313,5521,5409,5185,5697
14,45,13713726,90,5505,5281,5393,5489,5281
14,46,13720218,94,5041,5457,5393,5313,5409
14,47,13721333,87,5313,5505,5505,5425,5345
14,48,13722385,92,5473,5137,5537,5425,5393
14,49,13723442,88,5073,5569,5153,5457,5473
14,50,13724483,93,5345,5521,5281,5393,5457
14,51,13725522,93,5329,5473,5345,5377,5457
14,52,13726560,85,5121,5553,5505,5329,5457
14,53,13727600,90,5585,5041,5569,5441,5473
14,54,13728654,91,5473,5217,5521,5377,5441
14,55,13729689,88,5265,5457,5505,5185,5505
14,56,13730720,87,5409,5409,5569,5345,5265
14,57,13731759,89,5473,5569,5537,5185,5441
14,58,13738262,90,5537,5521,5169,5473,5553
14,59,13739359,89,5441,5409,5345,5249,5537
14,60,13740422,88,5201,5569,5137,5457,5201
14,61,13741461,89,5425,5377,5473,5409,5073
14,62,13742504,88,5473,5409,5537,5425,5265
14,63,13743549,87,5409,5265,5601,5089,5553
14,64,13744592,90,5105,5649,5425,5521,5329
14,65,13745631,91,5153,5345,5649,5457,5297
14,66,13746678,88,5377,5409,5393,5265,5297
14,67,13747717,88,5425,5265,5569,5313,5217
14,68,13748762,87,5265,5569,5409,5185,5505
14,69,13749810,87,5521,5185,5425,5425,5185
14,70,13756285,89,5025,5505,5393,5425,5201
14,71,13757378,90,5553,5217,5521,5313,5377
14,72,13758434,94,5409,5393,5329,5329,5361
14,73,13759491,87,5057,5585,5169,5537,5345
14,74,13760534,90,5537,5393,5505,5169,5505
14,75,13761582,89,5073,5521,5089,5569,5393
14,76,13762628,85,5409,5505,5089,5601,5249
14,77,13763664,87,5425,5473,5137,5521,5441
14,78,13764703,87,5265,5393,5201,5569,5057
14,79,13765734,88,5377,5457,5073,5553,5393
14,80,13766766,87,5265,5441,5201,5633,5457
14,81,13767809,88,5201,5617,5329,5153,5553
14,82,13774595,92,5265,5473,5457,5121,5553
14,83,13775701,92,5425,5521,5121,5537,5521
14,84,13776752,92,5409,5137,5457,5361,5377
14,85,13777801,89,5537,5153,5585,5137,5505
14,86,13778837,88,5585,5265,5457,5601,5153
14,87,13779873,92,5665,5217,5425,5409,5489
14,88,13780916,89,5121,5553,5537,5537,5441
14,89,13781953,88,5217,5521,5329,5377,5393
14,90,13782998,90,5537,5409,5297,5473,5297
14,91,13784044,87,5425,5169,5537,5457,5121
14,92,13785092,88,5393,5425,5441,5345,5185
14,93,13786130,87,5793,5377,5217,5585,5633
14,94,13792519,92,5089,5473,5345,5457,5073
14,95,13793633,94,5009,5489,5313,5393,5441
14,96,13794685,90,5441,5121,5569,5137,5585
14,97,13795719,85,5521,5089,5585,5393,5201
14,98,13796757,90,5329,5441,5409,5345,5569
14,99,13797805,84,5521,5201,5537,5377,5249
14,100,13798843,88,5313,5601,5441,5169,5649
16,1,19004159,95,5505,5601,5377,5553,5569
16,2,19005335,90,5633,5329,5521,5537,5297
16,3,19006396,89,5505,5409,5777,5345,5521
16,4,19007449,92,5377,5729,5425,5425,5761
16,5,19008494,89,5537,5473,5521,5297,5809
16,6,19014828,90,5633,5137,5697,5345,5409
16,7,19015939,90,5233,5633,5553,5217,5633
16,8,19017000,91,5697,5601,5457,5681,5137
16,9,19018041,94,5473,5681,5297,5521,5457
16,10,19019087,89,5249,5713,5201,5633,5377
16,11,19020121,92,5681,5329,5425,5425,5505
16,12,19021164,90,5569,5345,5553,5281,5761
16,13,19022207,88,5729,5409,5473,5649,5361
16,14,19023240,90,5585,5457,5297,5809,5473
16,15,19024283,91,5361,5649,5457,5265,5681
16,16,19025321,85,5633,5249,5665,5505,5297
16,17,19026357,91,5681,5377,5553,5649,5345
16,18,19032923,87,5409,5441,5521,5217,5585
16,19,19034032,89,5729,5681,5185,5649,5425
16,20,19035081,87,5281,5553,5665,5153,5681
16,21,19036130,86,5729,5185,5521,5681,5217
16,22,19037171,88,5457,5441,5569,5473,5521
16,23,19038215,87,5201,5649,5281,5473,5665
16,24,19039251,84,5249,5569,5473,5553,5505
16,25,19040284,96,5137,5665,5345,5441,5681
16,26,19041326,89,5617,5489,5697,5169,5617
16,27,19042376,88,5617,5153,5521,5649,5265
16,28,19043430,92,5649,5521,5649,5601,5329
16,29,19044475,86,5265,5825,5505,5281,5633
16,30,19050969,92,5409,5409,5585,5457,5185
16,31,19052085,88,5585,5521,5521,5201,5649
16,32,19053140,87,5297,5569,5249,5665,5281
16,33,19054184,92,5473,5633,5457,5329,5617
16,34,19055233,92,5345,5537,5217,5633,5473
16,35,19056274,85,5425,5313,5537,5585,5281
16,36,19057315,90,5585,5393,5457,5809,5409
16,37,19058348,87,5697,5185,5617,5457,5329
16,38,19059396,92,5393,5649,5297,5489,5761
16,39,19060444,92,5713,5409,5569,5425,5393
16,40,19061487,96,5681,5265,5681,5537,5281
16,41,19062543,92,5697,5345,5649,5649,5377
16,42,19069109,89,5553,5409,5617,5217,5569
16,43,19070212,96,5473,5553,5393,5457,5521
16,44,19071287,88,5409,5569,5585,5265,5681
16,45,19072328,92,5665,5329,5633,5553,5185
16,46,19073381,88,5553,5537,5153,5713,5521
16,47,19074418,92,5201,5665,5217,5633,5473
16,48,19075472,88,5409,5585,5537,5169,5729
16,49,19076521,87,5121,5665,5441,5249,5681
16,50,19077571,89,5345,5633,5217,5393,5777
16,51,19078616,88,5457,5537,5393,5377,5537
16,52,19079658,89,5617,5521,5201,5761,5473
16,53,19088466,89,5297,5649,5073,5409,5681
16,54,19089602,91,5665,5217,5649,5329,5441
16,55,19090657,89,5521,5521,5201,5585,5249
16,56,19091703,90,5601,5281,5729,5521,5217
16,57,19092740,90,5201,5665,5233,5569,5297
16,58,19093786,96,5585,5521,5601,5201,5633
16,59,19094845,89,5169,5681,5265,5521,5521
16,60,19095883,90,5441,5457,5425,5457,5553
16,61,19096932,85,5281,5473,5537,5377,5649
16,62,19097975,89,5681,5313,5601,5521,5281
16,63,19099013,90,5665,5393,5441,5633,5345
16,64,19100059,88,5185,5633,5249,5633,5569
16,65,19106606,84,5441,5505,5169,5553,5297
16,66,19107698,92,5409,5665,5393,5441,5761
16,67,19108764,90,5441,5537,5457,5185,5601
16,68,19109819,93,5553,5265,5617,5441,5425
16,69,19110872,90,5425,5601,5153,5633,5521
16,70,19111916,90,5201,5505,5585,5185,5553
16,71,19112943,87,5425,5601,5281,5649,5457
16,72,19113985,97,5425,5521,5137,5553,5345
16,73,19115042,85,5505,5393,5649,5281,5521
16,74,19116077,91,5473,5521,5281,5569,5521
16,75,19117111,92,5601,5281,5633,5313,5665
16,76,19118154,86,5377,5681,5585,5345,5681
16,77,19124709,86,5377,5281,5585,5201,5521
16,78,19125822,90,5313,5665,5377,5553,5297
16,79,19126880,86,5681,5217,5633,5313,5441
16,80,19127927,89,5441,5425,5521,5297,5457
16,81,19128965,95,5537,5521,5297,5585,5233
16,82,19130022,91,5585,5249,5569,5601,5281
16,83,19131065,91,5489,5569,5233,5649,5265
16,84,19132098,89,5681,5521,5537,5521,5297
16,85,19133138,88,5681,5425,5649,5169,5681
16,86,19134181,89,5505,5265,5681,5265,5649
16,87,19135218,90,5681,5441,5313,5665,5553
16,88,19136258,88,5457,5185,5777,5537,5377
16,89,19142697,87,5505,5521,5633,5201,5553
16,90,19143805,95,5569,5617,5265,5521,5425
16,91,19144859,92,5281,5569,5441,5201,5697
16,92,19145906,88,5201,5633,5201,5585,5457
16,93,19146948,92,5249,5521,5201,5633,5281
16,94,19147989,90,5553,5585,5553,5329,5521
16,95,19149030,90,5585,5681,5537,5313,5761
16,96,19150087,92,5521,5521,5457,5537,5505
16,97,19151135,93,5697,5377,5617,5585,5281
16,98,19152176,91,5441,5457,5649,5393,5313
16,99,19153223,87,5649,5297,5777,5457,5265
16,100,19154272,88,5665,5329,5649,5505,5297
18,1,24364786,92,5841,5409,5665,5505,5697
18,2,24365977,90,5377,5777,5457,5569,5681
18,3,24367053,92,5569,5537,5793,5489,5537
18,4,24368125,93,5537,5729,5585,5345,5777
18,5,24369171,90,5649,5313,5921,5473,5313
18,6,24370211,88,5649,5457,5665,5393,5713
18,7,24371244,91,5681,5585,5409,5825,5537
18,8,24372283,87,5761,5473,5633,5697,5393
18,9,24373321,91,5345,5777,5393,5793,5393
18,10,24374370,84,5505,5537,5697,5825,5377
18,11,24375418,91,5713,5681,5393,5441,5745
18,12,24376454,87,5297,5809,5521,5505,5697
18,13,24390572,93,5473,5665,5361,5665,5281
18,14,24391764,90,5441,5809,5265,5729,5617
18,15,24392819,93,5649,5505,5729,5313,5473
18,16,24393871,91,5505,5713,5569,5361,5745
18,17,24394913,89,5793,5425,5793,5633,5393
18,18,24395963,90,5793,5457,5649,5681,5425
18,19,24397011,92,5297,5553,5409,5713,5393
18,20,24398093,86,5777,5409,5793,5505,5553
18,21,24399162,86,5393,5585,5665,5329,5793
18,22,24400202,86,5697,5297,5857,5601,5345
18,23,24401254,86,5585,5361,5761,5441,5553
18,24,24402296,87,5633,5361,5745,5729,5425
18,25,24408827,93,5697,5457,5505,5569,5553
18,26,24409952,87,5681,5473,5361,5777,5681
18,27,24411014,88,5537,5665,5313,5617,5553
18,28,24412063,87,5633,5473,5457,5713,5473
18,29,24413103,91,5313,5665,5313,5697,5521
